Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) description,Result by Reviewer A,Result by Reviewer B,Result by Reviewer C,Result by Reviewer X,accepts,lifecycle:transition,rejects
4,time-out 1,__INVALID__,2006-01-15 00:00:00.000,2006-01-15 00:00:00.000,Variant 37,37,Simulated process instance,,,,,,complete,
4,get review 3,John,2006-01-19 00:00:00.000,2006-01-19 00:00:00.000,Variant 37,37,Simulated process instance,,,reject,,,complete,
4,time-out 2,__INVALID__,2006-01-22 00:00:00.000,2006-01-22 00:00:00.000,Variant 37,37,Simulated process instance,,,,,,complete,
4,collect reviews,Mike,2006-01-23 00:00:00.000,2006-01-25 00:00:00.000,Variant 37,37,Simulated process instance,,,,,,complete,
4,decide,Wil,2006-01-27 00:00:00.000,2006-01-30 00:00:00.000,Variant 37,37,Simulated process instance,,,,,0,complete,2
4,invite additional reviewer,Anne,2006-01-30 00:00:00.000,2006-01-30 00:00:00.000,Variant 37,37,Simulated process instance,,,,,,complete,
4,get review X,Pam,2006-02-03 00:00:00.000,2006-02-03 00:00:00.000,Variant 37,37,Simulated process instance,,,,reject,,complete,
4,decide,Wil,2006-02-10 00:00:00.000,2006-02-14 00:00:00.000,Variant 37,37,Simulated process instance,,,,,0,complete,3
4,invite additional reviewer,Anne,2006-02-14 00:00:00.000,2006-02-15 00:00:00.000,Variant 37,37,Simulated process instance,,,,,,complete,
4,time-out X,__INVALID__,2006-02-16 00:00:00.000,2006-02-16 00:00:00.000,Variant 37,37,Simulated process instance,,,,,,complete,
4,decide,Wil,2006-03-18 00:00:00.000,2006-03-22 00:00:00.000,Variant 37,37,Simulated process instance,,,,,0,complete,3
4,reject,Mike,2006-03-23 00:00:00.000,2006-03-26 00:00:00.000,Variant 37,37,Simulated process instance,,,,,,complete,
40,invite reviewers,Anne,2006-06-07 01:00:00.000,2006-06-07 01:00:00.000,Variant 38,38,Simulated process instance,,,,,,complete,
40,get review 2,Pete,2006-06-09 01:00:00.000,2006-06-09 01:00:00.000,Variant 38,38,Simulated process instance,,reject,,,,complete,
40,get review 3,Sara,2006-06-09 01:00:00.000,2006-06-09 01:00:00.000,Variant 38,38,Simulated process instance,,,accept,,,complete,
40,time-out 1,__INVALID__,2006-06-17 01:00:00.000,2006-06-17 01:00:00.000,Variant 38,38,Simulated process instance,,,,,,complete,
40,collect reviews,Anne,2006-06-18 01:00:00.000,2006-06-22 01:00:00.000,Variant 38,38,Simulated process instance,,,,,,complete,
40,decide,Wil,2006-06-22 01:00:00.000,2006-06-25 01:00:00.000,Variant 38,38,Simulated process instance,,,,,1,complete,1
40,invite additional reviewer,Anne,2006-08-16 01:00:00.000,2006-08-16 01:00:00.000,Variant 38,38,Simulated process instance,,,,,,complete,
40,get review X,Mary,2006-08-20 01:00:00.000,2006-08-20 01:00:00.000,Variant 38,38,Simulated process instance,,,,accept,,complete,
40,decide,Wil,2007-10-06 01:00:00.000,2007-10-09 01:00:00.000,Variant 38,38,Simulated process instance,,,,,2,complete,1
40,invite additional reviewer,Mike,2007-10-09 01:00:00.000,2007-10-09 01:00:00.000,Variant 38,38,Simulated process instance,,,,,,complete,
40,get review X,Carol,2007-10-11 01:00:00.000,2007-10-11 01:00:00.000,Variant 38,38,Simulated process instance,,,,accept,,complete,
40,decide,Wil,2008-02-10 00:00:00.000,2008-02-13 00:00:00.000,Variant 38,38,Simulated process instance,,,,,3,complete,1
40,accept,Anne,2008-02-13 00:00:00.000,2008-02-16 00:00:00.000,Variant 38,38,Simulated process instance,,,,,,complete,
41,invite reviewers,Mike,2006-06-07 01:00:00.000,2006-06-08 01:00:00.000,Variant 39,39,Simulated process instance,,,,,,complete,
41,get review 3,Sam,2006-06-11 01:00:00.000,2006-06-11 01:00:00.000,Variant 39,39,Simulated process instance,,,accept,,,complete,
41,time-out 1,__INVALID__,2006-06-11 01:00:00.000,2006-06-11 01:00:00.000,Variant 39,39,Simulated process instance,,,,,,complete,
41,get review 2,John,2006-06-11 01:00:00.000,2006-06-11 01:00:00.000,Variant 39,39,Simulated process instance,,accept,,,,complete,
41,collect reviews,Mike,2006-06-13 01:00:00.000,2006-06-15 01:00:00.000,Variant 39,39,Simulated process instance,,,,,,complete,
41,decide,Wil,2006-07-07 01:00:00.000,2006-07-07 01:00:00.000,Variant 39,39,Simulated process instance,,,,,2,complete,0
41,invite additional reviewer,Anne,2006-10-03 01:00:00.000,2006-10-06 01:00:00.000,Variant 39,39,Simulated process instance,,,,,,complete,
41,time-out X,__INVALID__,2006-10-06 01:00:00.000,2006-10-06 01:00:00.000,Variant 39,39,Simulated process instance,,,,,,complete,
41,decide,Wil,2007-02-09 00:00:00.000,2007-02-13 00:00:00.000,Variant 39,39,Simulated process instance,,,,,2,complete,0
41,invite additional reviewer,Anne,2007-03-11 00:00:00.000,2007-03-15 00:00:00.000,Variant 39,39,Simulated process instance,,,,,,complete,
41,time-out X,__INVALID__,2007-03-25 00:00:00.000,2007-03-25 00:00:00.000,Variant 39,39,Simulated process instance,,,,,,complete,
41,decide,Wil,2007-07-22 01:00:00.000,2007-07-25 01:00:00.000,Variant 39,39,Simulated process instance,,,,,2,complete,0
41,invite additional reviewer,Mike,2007-07-25 01:00:00.000,2007-07-28 01:00:00.000,Variant 39,39,Simulated process instance,,,,,,complete,
41,time-out X,__INVALID__,2007-08-02 01:00:00.000,2007-08-02 01:00:00.000,Variant 39,39,Simulated process instance,,,,,,complete,
41,decide,Wil,2007-08-10 01:00:00.000,2007-08-10 01:00:00.000,Variant 39,39,Simulated process instance,,,,,2,complete,0
41,invite additional reviewer,Mike,2007-08-11 01:00:00.000,2007-08-16 01:00:00.000,Variant 39,39,Simulated process instance,,,,,,complete,
41,get review X,Pam,2007-08-20 01:00:00.000,2007-08-20 01:00:00.000,Variant 39,39,Simulated process instance,,,,accept,,complete,
41,decide,Wil,2008-07-07 01:00:00.000,2008-07-09 01:00:00.000,Variant 39,39,Simulated process instance,,,,,3,complete,0
41,accept,Mike,2008-07-09 01:00:00.000,2008-07-11 01:00:00.000,Variant 39,39,Simulated process instance,,,,,,complete,
42,invite reviewers,Anne,2006-07-03 01:00:00.000,2006-07-06 01:00:00.000,Variant 40,40,Simulated process instance,,,,,,complete,
42,get review 1,Pam,2006-07-06 01:00:00.000,2006-07-06 01:00:00.000,Variant 40,40,Simulated process instance,reject,,,,,complete,
42,get review 3,Sara,2006-07-09 01:00:00.000,2006-07-09 01:00:00.000,Variant 40,40,Simulated process instance,,,accept,,,complete,
42,get review 2,John,2006-07-10 01:00:00.000,2006-07-10 01:00:00.000,Variant 40,40,Simulated process instance,,reject,,,,complete,
42,collect reviews,Anne,2006-07-13 01:00:00.000,2006-07-17 01:00:00.000,Variant 40,40,Simulated process instance,,,,,,complete,
42,decide,Wil,2007-02-13 00:00:00.000,2007-02-15 00:00:00.000,Variant 40,40,Simulated process instance,,,,,1,complete,2
42,invite additional reviewer,Mike,2007-03-03 00:00:00.000,2007-03-03 00:00:00.000,Variant 40,40,Simulated process instance,,,,,,complete,
42,get review X,Sara,2007-03-03 00:00:00.000,2007-03-03 00:00:00.000,Variant 40,40,Simulated process instance,,,,reject,,complete,
42,decide,Wil,2007-06-12 01:00:00.000,2007-06-17 01:00:00.000,Variant 40,40,Simulated process instance,,,,,1,complete,3
42,invite additional reviewer,Mike,2007-06-17 01:00:00.000,2007-06-21 01:00:00.000,Variant 40,40,Simulated process instance,,,,,,complete,
42,time-out X,__INVALID__,2007-06-25 01:00:00.000,2007-06-25 01:00:00.000,Variant 40,40,Simulated process instance,,,,,,complete,
42,decide,Wil,2008-02-04 00:00:00.000,2008-02-07 00:00:00.000,Variant 40,40,Simulated process instance,,,,,1,complete,3
42,invite additional reviewer,Anne,2008-02-07 00:00:00.000,2008-02-10 00:00:00.000,Variant 40,40,Simulated process instance,,,,,,complete,
42,time-out X,__INVALID__,2008-02-17 00:00:00.000,2008-02-17 00:00:00.000,Variant 40,40,Simulated process instance,,,,,,complete,
42,decide,Wil,2008-07-25 01:00:00.000,2008-07-29 01:00:00.000,Variant 40,40,Simulated process instance,,,,,1,complete,3
42,reject,Anne,2008-07-29 01:00:00.000,2008-08-01 01:00:00.000,Variant 40,40,Simulated process instance,,,,,,complete,
43,invite reviewers,Anne,2006-06-18 01:00:00.000,2006-06-18 01:00:00.000,Variant 41,41,Simulated process instance,,,,,,complete,
43,time-out 1,__INVALID__,2006-06-19 01:00:00.000,2006-06-19 01:00:00.000,Variant 41,41,Simulated process instance,,,,,,complete,
43,get review 3,Sara,2006-06-20 01:00:00.000,2006-06-20 01:00:00.000,Variant 41,41,Simulated process instance,,,reject,,,complete,
43,time-out 2,__INVALID__,2006-06-20 01:00:00.000,2006-06-20 01:00:00.000,Variant 41,41,Simulated process instance,,,,,,complete,
43,collect reviews,Anne,2006-06-23 01:00:00.000,2006-06-27 01:00:00.000,Variant 41,41,Simulated process instance,,,,,,complete,
43,decide,Wil,2006-06-29 01:00:00.000,2006-07-01 01:00:00.000,Variant 41,41,Simulated process instance,,,,,1,complete,1
43,invite additional reviewer,Mike,2006-07-09 01:00:00.000,2006-07-14 01:00:00.000,Variant 41,41,Simulated process instance,,,,,,complete,
43,get review X,John,2006-07-16 01:00:00.000,2006-07-16 01:00:00.000,Variant 41,41,Simulated process instance,,,,accept,,complete,
43,decide,Wil,2006-10-19 01:00:00.000,2006-10-22 01:00:00.000,Variant 41,41,Simulated process instance,,,,,2,complete,1
43,invite additional reviewer,Anne,2006-10-30 00:00:00.000,2006-10-31 00:00:00.000,Variant 41,41,Simulated process instance,,,,,,complete,
43,time-out X,__INVALID__,2006-11-03 00:00:00.000,2006-11-03 00:00:00.000,Variant 41,41,Simulated process instance,,,,,,complete,
43,decide,Wil,2008-03-08 00:00:00.000,2008-03-09 00:00:00.000,Variant 41,41,Simulated process instance,,,,,2,complete,1
43,invite additional reviewer,Anne,2008-03-09 00:00:00.000,2008-03-14 00:00:00.000,Variant 41,41,Simulated process instance,,,,,,complete,
43,time-out X,__INVALID__,2008-03-14 00:00:00.000,2008-03-14 00:00:00.000,Variant 41,41,Simulated process instance,,,,,,complete,
43,decide,Wil,2009-01-01 00:00:00.000,2009-01-06 00:00:00.000,Variant 41,41,Simulated process instance,,,,,2,complete,1
43,invite additional reviewer,Anne,2009-01-06 00:00:00.000,2009-01-09 00:00:00.000,Variant 41,41,Simulated process instance,,,,,,complete,
43,get review X,Sara,2009-01-13 00:00:00.000,2009-01-13 00:00:00.000,Variant 41,41,Simulated process instance,,,,accept,,complete,
43,decide,Wil,2009-02-19 00:00:00.000,2009-02-21 00:00:00.000,Variant 41,41,Simulated process instance,,,,,3,complete,1
43,accept,Mike,2009-02-21 00:00:00.000,2009-02-24 00:00:00.000,Variant 41,41,Simulated process instance,,,,,,complete,
44,invite reviewers,Anne,2006-07-03 01:00:00.000,2006-07-03 01:00:00.000,Variant 42,42,Simulated process instance,,,,,,complete,
44,time-out 2,__INVALID__,2006-07-07 01:00:00.000,2006-07-07 01:00:00.000,Variant 42,42,Simulated process instance,,,,,,complete,
44,get review 3,Carol,2006-07-07 01:00:00.000,2006-07-07 01:00:00.000,Variant 42,42,Simulated process instance,,,reject,,,complete,
44,get review 1,Sam,2006-07-08 01:00:00.000,2006-07-08 01:00:00.000,Variant 42,42,Simulated process instance,reject,,,,,complete,
44,collect reviews,Anne,2006-07-10 01:00:00.000,2006-07-13 01:00:00.000,Variant 42,42,Simulated process instance,,,,,,complete,
44,decide,Wil,2006-09-24 01:00:00.000,2006-09-24 01:00:00.000,Variant 42,42,Simulated process instance,,,,,0,complete,3
44,reject,Anne,2006-09-27 01:00:00.000,2006-09-27 01:00:00.000,Variant 42,42,Simulated process instance,,,,,,complete,
45,invite reviewers,Anne,2006-06-30 01:00:00.000,2006-07-03 01:00:00.000,Variant 43,43,Simulated process instance,,,,,,complete,
45,time-out 3,__INVALID__,2006-07-06 01:00:00.000,2006-07-06 01:00:00.000,Variant 43,43,Simulated process instance,,,,,,complete,
45,time-out 1,__INVALID__,2006-07-07 01:00:00.000,2006-07-07 01:00:00.000,Variant 43,43,Simulated process instance,,,,,,complete,
45,time-out 2,__INVALID__,2006-07-09 01:00:00.000,2006-07-09 01:00:00.000,Variant 43,43,Simulated process instance,,,,,,complete,
45,collect reviews,Mike,2006-07-27 01:00:00.000,2006-08-01 01:00:00.000,Variant 43,43,Simulated process instance,,,,,,complete,
45,decide,Wil,2006-10-22 01:00:00.000,2006-10-25 01:00:00.000,Variant 43,43,Simulated process instance,,,,,1,complete,0
45,invite additional reviewer,Anne,2007-01-18 00:00:00.000,2007-01-18 00:00:00.000,Variant 43,43,Simulated process instance,,,,,,complete,
45,get review X,Sam,2007-01-20 00:00:00.000,2007-01-20 00:00:00.000,Variant 43,43,Simulated process instance,,,,accept,,complete,
45,decide,Wil,2007-04-04 01:00:00.000,2007-04-06 01:00:00.000,Variant 43,43,Simulated process instance,,,,,2,complete,0
45,invite additional reviewer,Anne,2007-04-27 01:00:00.000,2007-05-01 01:00:00.000,Variant 43,43,Simulated process instance,,,,,,complete,
45,get review X,Sam,2007-05-02 01:00:00.000,2007-05-02 01:00:00.000,Variant 43,43,Simulated process instance,,,,reject,,complete,
45,decide,Wil,2007-05-10 01:00:00.000,2007-05-12 01:00:00.000,Variant 43,43,Simulated process instance,,,,,2,complete,1
45,invite additional reviewer,Anne,2007-05-12 01:00:00.000,2007-05-17 01:00:00.000,Variant 43,43,Simulated process instance,,,,,,complete,
45,get review X,Pete,2007-05-21 01:00:00.000,2007-05-21 01:00:00.000,Variant 43,43,Simulated process instance,,,,reject,,complete,
45,decide,Wil,2007-06-09 01:00:00.000,2007-06-09 01:00:00.000,Variant 43,43,Simulated process instance,,,,,2,complete,2
45,invite additional reviewer,Anne,2007-06-09 01:00:00.000,2007-06-14 01:00:00.000,Variant 43,43,Simulated process instance,,,,,,complete,
45,get review X,Sara,2007-06-15 01:00:00.000,2007-06-15 01:00:00.000,Variant 43,43,Simulated process instance,,,,accept,,complete,
45,decide,Wil,2008-04-07 01:00:00.000,2008-04-08 01:00:00.000,Variant 43,43,Simulated process instance,,,,,3,complete,2
45,accept,Anne,2008-04-08 01:00:00.000,2008-04-09 01:00:00.000,Variant 43,43,Simulated process instance,,,,,,complete,
46,invite reviewers,Mike,2006-06-29 01:00:00.000,2006-07-02 01:00:00.000,Variant 44,44,Simulated process instance,,,,,,complete,
46,time-out 1,__INVALID__,2006-07-02 01:00:00.000,2006-07-02 01:00:00.000,Variant 44,44,Simulated process instance,,,,,,complete,
46,get review 3,Carol,2006-07-03 01:00:00.000,2006-07-03 01:00:00.000,Variant 44,44,Simulated process instance,,,reject,,,complete,
46,time-out 2,__INVALID__,2006-07-04 01:00:00.000,2006-07-04 01:00:00.000,Variant 44,44,Simulated process instance,,,,,,complete,
46,collect reviews,Anne,2006-07-17 01:00:00.000,2006-07-20 01:00:00.000,Variant 44,44,Simulated process instance,,,,,,complete,
46,decide,Wil,2006-11-06 00:00:00.000,2006-11-10 00:00:00.000,Variant 44,44,Simulated process instance,,,,,0,complete,2
46,invite additional reviewer,Anne,2007-02-18 00:00:00.000,2007-02-21 00:00:00.000,Variant 44,44,Simulated process instance,,,,,,complete,
46,get review X,Carol,2007-02-24 00:00:00.000,2007-02-24 00:00:00.000,Variant 44,44,Simulated process instance,,,,accept,,complete,
46,decide,Wil,2008-05-07 01:00:00.000,2008-05-08 01:00:00.000,Variant 44,44,Simulated process instance,,,,,1,complete,2
46,invite additional reviewer,Anne,2008-05-10 01:00:00.000,2008-05-11 01:00:00.000,Variant 44,44,Simulated process instance,,,,,,complete,
46,get review X,John,2008-05-13 01:00:00.000,2008-05-13 01:00:00.000,Variant 44,44,Simulated process instance,,,,accept,,complete,
46,decide,Wil,2008-06-13 01:00:00.000,2008-06-16 01:00:00.000,Variant 44,44,Simulated process instance,,,,,2,complete,2
46,invite additional reviewer,Anne,2008-06-17 01:00:00.000,2008-06-18 01:00:00.000,Variant 44,44,Simulated process instance,,,,,,complete,
46,time-out X,__INVALID__,2008-06-24 01:00:00.000,2008-06-24 01:00:00.000,Variant 44,44,Simulated process instance,,,,,,complete,
46,decide,Wil,2009-06-05 01:00:00.000,2009-06-05 01:00:00.000,Variant 44,44,Simulated process instance,,,,,2,complete,2
46,invite additional reviewer,Mike,2009-06-05 01:00:00.000,2009-06-08 01:00:00.000,Variant 44,44,Simulated process instance,,,,,,complete,
46,time-out X,__INVALID__,2009-06-17 01:00:00.000,2009-06-17 01:00:00.000,Variant 44,44,Simulated process instance,,,,,,complete,
46,decide,Wil,2009-07-22 01:00:00.000,2009-07-26 01:00:00.000,Variant 44,44,Simulated process instance,,,,,2,complete,2
46,invite additional reviewer,Anne,2009-07-26 01:00:00.000,2009-07-26 01:00:00.000,Variant 44,44,Simulated process instance,,,,,,complete,
46,time-out X,__INVALID__,2009-07-27 01:00:00.000,2009-07-27 01:00:00.000,Variant 44,44,Simulated process instance,,,,,,complete,
46,decide,Wil,2009-08-22 01:00:00.000,2009-08-23 01:00:00.000,Variant 44,44,Simulated process instance,,,,,2,complete,2
46,invite additional reviewer,Mike,2009-08-24 01:00:00.000,2009-08-25 01:00:00.000,Variant 44,44,Simulated process instance,,,,,,complete,
46,time-out X,__INVALID__,2009-08-25 01:00:00.000,2009-08-25 01:00:00.000,Variant 44,44,Simulated process instance,,,,,,complete,
46,decide,Wil,2010-05-01 01:00:00.000,2010-05-01 01:00:00.000,Variant 44,44,Simulated process instance,,,,,2,complete,2
46,invite additional reviewer,Anne,2010-05-01 01:00:00.000,2010-05-03 01:00:00.000,Variant 44,44,Simulated process instance,,,,,,complete,
46,get review X,Pam,2010-05-03 01:00:00.000,2010-05-03 01:00:00.000,Variant 44,44,Simulated process instance,,,,reject,,complete,
46,decide,Wil,2010-05-17 01:00:00.000,2010-05-17 01:00:00.000,Variant 44,44,Simulated process instance,,,,,2,complete,3
46,reject,Mike,2010-05-18 01:00:00.000,2010-05-23 01:00:00.000,Variant 44,44,Simulated process instance,,,,,,complete,
47,invite reviewers,Anne,2006-07-25 01:00:00.000,2006-07-28 01:00:00.000,Variant 45,45,Simulated process instance,,,,,,complete,
47,get review 1,Sam,2006-07-29 01:00:00.000,2006-07-29 01:00:00.000,Variant 45,45,Simulated process instance,reject,,,,,complete,
47,time-out 2,__INVALID__,2006-07-30 01:00:00.000,2006-07-30 01:00:00.000,Variant 45,45,Simulated process instance,,,,,,complete,
47,time-out 3,__INVALID__,2006-08-07 01:00:00.000,2006-08-07 01:00:00.000,Variant 45,45,Simulated process instance,,,,,,complete,
47,collect reviews,Anne,2006-08-16 01:00:00.000,2006-08-16 01:00:00.000,Variant 45,45,Simulated process instance,,,,,,complete,
47,decide,Wil,2006-08-18 01:00:00.000,2006-08-21 01:00:00.000,Variant 45,45,Simulated process instance,,,,,1,complete,1
47,invite additional reviewer,Mike,2007-01-12 00:00:00.000,2007-01-13 00:00:00.000,Variant 45,45,Simulated process instance,,,,,,complete,
47,get review X,John,2007-01-17 00:00:00.000,2007-01-17 00:00:00.000,Variant 45,45,Simulated process instance,,,,accept,,complete,
47,decide,Wil,2007-02-02 00:00:00.000,2007-02-02 00:00:00.000,Variant 45,45,Simulated process instance,,,,,2,complete,1
47,invite additional reviewer,Mike,2007-03-16 00:00:00.000,2007-03-21 00:00:00.000,Variant 45,45,Simulated process instance,,,,,,complete,
47,get review X,Sam,2007-03-26 01:00:00.000,2007-03-26 01:00:00.000,Variant 45,45,Simulated process instance,,,,accept,,complete,
47,decide,Wil,2008-08-01 01:00:00.000,2008-08-05 01:00:00.000,Variant 45,45,Simulated process instance,,,,,3,complete,1
47,invite additional reviewer,Anne,2008-08-05 01:00:00.000,2008-08-06 01:00:00.000,Variant 45,45,Simulated process instance,,,,,,complete,
