Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) description,call centre,duration,lifecycle:transition,location,outcome
1294,end,Claims handler,1970-01-01 05:13:30.000,1970-01-01 05:13:30.000,Variant 9,9,Simulated process instance,,4345,complete,,processed
1295,incoming claim,customer,1970-01-01 03:46:23.000,1970-01-01 03:46:23.000,Variant 3,3,Simulated process instance,Sydney,,complete,,
1295,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:46:28.000,1970-01-01 03:47:10.000,Variant 3,3,Simulated process instance,,,complete,Sydney,
1295,end,Call Centre Agent Sydney,1970-01-01 03:47:10.000,1970-01-01 03:47:10.000,Variant 3,3,Simulated process instance,,47,complete,,S insufficient information
1296,incoming claim,customer,1970-01-01 04:01:26.000,1970-01-01 04:01:26.000,Variant 6,6,Simulated process instance,Brisbane,,complete,,
1296,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 05:32:57.000,1970-01-01 05:34:09.000,Variant 6,6,Simulated process instance,,,complete,Brisbane,
1296,B register claim,Call Centre Agent Brisbane,1970-01-01 05:34:09.000,1970-01-01 05:49:01.000,Variant 6,6,Simulated process instance,,,complete,,
1296,determine likelihood of claim,Claims handler,1970-01-01 07:08:40.000,1970-01-01 07:08:52.000,Variant 6,6,Simulated process instance,,,complete,,
1296,end,Claims handler,1970-01-01 07:08:52.000,1970-01-01 07:08:52.000,Variant 6,6,Simulated process instance,,11246,complete,,not liable
1297,incoming claim,customer,1970-01-01 03:47:45.000,1970-01-01 03:47:45.000,Variant 4,4,Simulated process instance,Sydney,,complete,,
1297,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:47:49.000,1970-01-01 03:49:03.000,Variant 4,4,Simulated process instance,,,complete,Sydney,
1297,S register claim,Call Centre Agent Sydney,1970-01-01 03:49:03.000,1970-01-01 03:57:10.000,Variant 4,4,Simulated process instance,,,complete,,
1297,determine likelihood of claim,Claims handler,1970-01-01 06:20:07.000,1970-01-01 06:20:08.000,Variant 4,4,Simulated process instance,,,complete,,
1297,assess claim,Claims handler,1970-01-01 06:20:08.000,1970-01-01 06:34:25.000,Variant 4,4,Simulated process instance,,,complete,,
1297,initiate payment,Claims handler,1970-01-01 06:34:25.000,1970-01-01 06:34:41.000,Variant 4,4,Simulated process instance,,,complete,,
1297,close claim,Claims handler,1970-01-01 06:34:41.000,1970-01-01 06:35:43.000,Variant 4,4,Simulated process instance,,,complete,,
1297,advise claimant on reimbursement,Claims handler,1970-01-01 06:35:43.000,1970-01-01 06:35:59.000,Variant 4,4,Simulated process instance,,,complete,,
1297,end,Claims handler,1970-01-01 06:35:59.000,1970-01-01 06:35:59.000,Variant 4,4,Simulated process instance,,10094,complete,,processed
1298,incoming claim,customer,1970-01-01 04:01:40.000,1970-01-01 04:01:40.000,Variant 12,12,Simulated process instance,Brisbane,,complete,,
1298,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 04:55:59.000,1970-01-01 04:56:03.000,Variant 12,12,Simulated process instance,,,complete,Brisbane,
1298,end,Call Centre Agent Brisbane,1970-01-01 04:56:03.000,1970-01-01 04:56:03.000,Variant 12,12,Simulated process instance,,3263,complete,,B insufficient information
1299,incoming claim,customer,1970-01-01 03:47:56.000,1970-01-01 03:47:56.000,Variant 3,3,Simulated process instance,Sydney,,complete,,
1299,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:47:56.000,1970-01-01 03:48:30.000,Variant 3,3,Simulated process instance,,,complete,Sydney,
1299,end,Call Centre Agent Sydney,1970-01-01 03:48:30.000,1970-01-01 03:48:30.000,Variant 3,3,Simulated process instance,,34,complete,,S insufficient information
13,incoming claim,customer,1970-01-01 01:01:17.000,1970-01-01 01:01:17.000,Variant 11,11,Simulated process instance,Sydney,,complete,,
13,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 01:01:17.000,1970-01-01 01:01:23.000,Variant 11,11,Simulated process instance,,,complete,Sydney,
13,S register claim,Call Centre Agent Sydney,1970-01-01 01:01:23.000,1970-01-01 01:21:48.000,Variant 11,11,Simulated process instance,,,complete,,
13,determine likelihood of claim,Claims handler,1970-01-01 01:53:25.000,1970-01-01 01:54:00.000,Variant 11,11,Simulated process instance,,,complete,,
13,assess claim,Claims handler,1970-01-01 01:54:00.000,1970-01-01 01:56:38.000,Variant 11,11,Simulated process instance,,,complete,,
13,end,Claims handler,1970-01-01 01:56:38.000,1970-01-01 01:56:38.000,Variant 11,11,Simulated process instance,,3321,complete,,rejected
130,incoming claim,customer,1970-01-01 01:16:32.000,1970-01-01 01:16:32.000,Variant 5,5,Simulated process instance,Brisbane,,complete,,
130,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 03:13:47.000,1970-01-01 03:16:22.000,Variant 5,5,Simulated process instance,,,complete,Brisbane,
130,B register claim,Call Centre Agent Brisbane,1970-01-01 03:16:22.000,1970-01-01 03:21:33.000,Variant 5,5,Simulated process instance,,,complete,,
130,determine likelihood of claim,Claims handler,1970-01-01 03:37:04.000,1970-01-01 03:37:04.000,Variant 5,5,Simulated process instance,,,complete,,
130,assess claim,Claims handler,1970-01-01 03:37:04.000,1970-01-01 03:43:39.000,Variant 5,5,Simulated process instance,,,complete,,
130,end,Claims handler,1970-01-01 03:43:39.000,1970-01-01 03:43:39.000,Variant 5,5,Simulated process instance,,8827,complete,,rejected
1300,incoming claim,customer,1970-01-01 04:01:55.000,1970-01-01 04:01:55.000,Variant 1,1,Simulated process instance,Brisbane,,complete,,
1300,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 04:15:48.000,1970-01-01 04:16:17.000,Variant 1,1,Simulated process instance,,,complete,Brisbane,
1300,B register claim,Call Centre Agent Brisbane,1970-01-01 04:16:17.000,1970-01-01 04:26:05.000,Variant 1,1,Simulated process instance,,,complete,,
1300,determine likelihood of claim,Claims handler,1970-01-01 04:35:03.000,1970-01-01 04:35:35.000,Variant 1,1,Simulated process instance,,,complete,,
1300,assess claim,Claims handler,1970-01-01 04:35:35.000,1970-01-01 04:50:18.000,Variant 1,1,Simulated process instance,,,complete,,
1300,advise claimant on reimbursement,Claims handler,1970-01-01 04:50:18.000,1970-01-01 04:52:17.000,Variant 1,1,Simulated process instance,,,complete,,
1300,initiate payment,Claims handler,1970-01-01 04:52:17.000,1970-01-01 04:52:59.000,Variant 1,1,Simulated process instance,,,complete,,
1300,close claim,Claims handler,1970-01-01 04:52:59.000,1970-01-01 04:53:06.000,Variant 1,1,Simulated process instance,,,complete,,
1300,end,Claims handler,1970-01-01 04:53:06.000,1970-01-01 04:53:06.000,Variant 1,1,Simulated process instance,,3071,complete,,processed
1301,incoming claim,customer,1970-01-01 03:48:04.000,1970-01-01 03:48:04.000,Variant 2,2,Simulated process instance,Sydney,,complete,,
1301,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:48:04.000,1970-01-01 03:48:16.000,Variant 2,2,Simulated process instance,,,complete,Sydney,
1301,S register claim,Call Centre Agent Sydney,1970-01-01 03:48:16.000,1970-01-01 03:52:04.000,Variant 2,2,Simulated process instance,,,complete,,
1301,determine likelihood of claim,Claims handler,1970-01-01 05:07:48.000,1970-01-01 05:08:04.000,Variant 2,2,Simulated process instance,,,complete,,
1301,assess claim,Claims handler,1970-01-01 05:08:04.000,1970-01-01 05:19:01.000,Variant 2,2,Simulated process instance,,,complete,,
1301,advise claimant on reimbursement,Claims handler,1970-01-01 05:19:01.000,1970-01-01 05:23:11.000,Variant 2,2,Simulated process instance,,,complete,,
1301,initiate payment,Claims handler,1970-01-01 05:23:11.000,1970-01-01 05:25:58.000,Variant 2,2,Simulated process instance,,,complete,,
1301,close claim,Claims handler,1970-01-01 05:25:58.000,1970-01-01 05:26:02.000,Variant 2,2,Simulated process instance,,,complete,,
1301,end,Claims handler,1970-01-01 05:26:02.000,1970-01-01 05:26:02.000,Variant 2,2,Simulated process instance,,5878,complete,,processed
1302,incoming claim,customer,1970-01-01 04:02:42.000,1970-01-01 04:02:42.000,Variant 1,1,Simulated process instance,Brisbane,,complete,,
1302,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 04:15:46.000,1970-01-01 04:15:48.000,Variant 1,1,Simulated process instance,,,complete,Brisbane,
1302,B register claim,Call Centre Agent Brisbane,1970-01-01 04:15:48.000,1970-01-01 04:18:49.000,Variant 1,1,Simulated process instance,,,complete,,
1302,determine likelihood of claim,Claims handler,1970-01-01 06:50:43.000,1970-01-01 06:50:47.000,Variant 1,1,Simulated process instance,,,complete,,
1302,assess claim,Claims handler,1970-01-01 06:50:47.000,1970-01-01 06:55:22.000,Variant 1,1,Simulated process instance,,,complete,,
1302,advise claimant on reimbursement,Claims handler,1970-01-01 06:55:22.000,1970-01-01 06:56:54.000,Variant 1,1,Simulated process instance,,,complete,,
1302,initiate payment,Claims handler,1970-01-01 06:56:54.000,1970-01-01 06:59:00.000,Variant 1,1,Simulated process instance,,,complete,,
1302,close claim,Claims handler,1970-01-01 06:59:00.000,1970-01-01 06:59:33.000,Variant 1,1,Simulated process instance,,,complete,,
1302,end,Claims handler,1970-01-01 06:59:33.000,1970-01-01 06:59:33.000,Variant 1,1,Simulated process instance,,10611,complete,,processed
1303,incoming claim,customer,1970-01-01 03:48:18.000,1970-01-01 03:48:18.000,Variant 2,2,Simulated process instance,Sydney,,complete,,
1303,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:48:18.000,1970-01-01 03:48:47.000,Variant 2,2,Simulated process instance,,,complete,Sydney,
1303,S register claim,Call Centre Agent Sydney,1970-01-01 03:48:47.000,1970-01-01 04:02:47.000,Variant 2,2,Simulated process instance,,,complete,,
1303,determine likelihood of claim,Claims handler,1970-01-01 08:47:36.000,1970-01-01 08:48:44.000,Variant 2,2,Simulated process instance,,,complete,,
1303,assess claim,Claims handler,1970-01-01 08:48:44.000,1970-01-01 08:52:34.000,Variant 2,2,Simulated process instance,,,complete,,
1303,advise claimant on reimbursement,Claims handler,1970-01-01 08:52:34.000,1970-01-01 08:52:41.000,Variant 2,2,Simulated process instance,,,complete,,
1303,initiate payment,Claims handler,1970-01-01 08:52:41.000,1970-01-01 08:58:45.000,Variant 2,2,Simulated process instance,,,complete,,
1303,close claim,Claims handler,1970-01-01 08:58:45.000,1970-01-01 08:58:50.000,Variant 2,2,Simulated process instance,,,complete,,
1303,end,Claims handler,1970-01-01 08:58:50.000,1970-01-01 08:58:50.000,Variant 2,2,Simulated process instance,,18632,complete,,processed
1304,incoming claim,customer,1970-01-01 04:03:09.000,1970-01-01 04:03:09.000,Variant 1,1,Simulated process instance,Brisbane,,complete,,
1304,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 04:39:37.000,1970-01-01 04:39:48.000,Variant 1,1,Simulated process instance,,,complete,Brisbane,
1304,B register claim,Call Centre Agent Brisbane,1970-01-01 04:39:48.000,1970-01-01 04:51:16.000,Variant 1,1,Simulated process instance,,,complete,,
1304,determine likelihood of claim,Claims handler,1970-01-01 06:49:14.000,1970-01-01 06:49:20.000,Variant 1,1,Simulated process instance,,,complete,,
1304,assess claim,Claims handler,1970-01-01 06:49:20.000,1970-01-01 06:50:30.000,Variant 1,1,Simulated process instance,,,complete,,
1304,advise claimant on reimbursement,Claims handler,1970-01-01 06:50:30.000,1970-01-01 06:51:33.000,Variant 1,1,Simulated process instance,,,complete,,
1304,initiate payment,Claims handler,1970-01-01 06:51:33.000,1970-01-01 06:54:41.000,Variant 1,1,Simulated process instance,,,complete,,
1304,close claim,Claims handler,1970-01-01 06:54:41.000,1970-01-01 06:56:11.000,Variant 1,1,Simulated process instance,,,complete,,
1304,end,Claims handler,1970-01-01 06:56:11.000,1970-01-01 06:56:11.000,Variant 1,1,Simulated process instance,,10382,complete,,processed
1305,incoming claim,customer,1970-01-01 03:48:51.000,1970-01-01 03:48:51.000,Variant 8,8,Simulated process instance,Sydney,,complete,,
1305,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:48:51.000,1970-01-01 03:49:16.000,Variant 8,8,Simulated process instance,,,complete,Sydney,
1305,S register claim,Call Centre Agent Sydney,1970-01-01 03:49:16.000,1970-01-01 04:02:15.000,Variant 8,8,Simulated process instance,,,complete,,
1305,determine likelihood of claim,Claims handler,1970-01-01 05:56:18.000,1970-01-01 05:56:34.000,Variant 8,8,Simulated process instance,,,complete,,
1305,assess claim,Claims handler,1970-01-01 05:56:34.000,1970-01-01 06:14:40.000,Variant 8,8,Simulated process instance,,,complete,,
1305,initiate payment,Claims handler,1970-01-01 06:14:40.000,1970-01-01 06:17:06.000,Variant 8,8,Simulated process instance,,,complete,,
1305,advise claimant on reimbursement,Claims handler,1970-01-01 06:17:06.000,1970-01-01 06:20:00.000,Variant 8,8,Simulated process instance,,,complete,,
1305,close claim,Claims handler,1970-01-01 06:20:00.000,1970-01-01 06:20:09.000,Variant 8,8,Simulated process instance,,,complete,,
1305,end,Claims handler,1970-01-01 06:20:09.000,1970-01-01 06:20:09.000,Variant 8,8,Simulated process instance,,9078,complete,,processed
1306,incoming claim,customer,1970-01-01 04:03:22.000,1970-01-01 04:03:22.000,Variant 12,12,Simulated process instance,Brisbane,,complete,,
1306,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 05:04:22.000,1970-01-01 05:04:31.000,Variant 12,12,Simulated process instance,,,complete,Brisbane,
1306,end,Call Centre Agent Brisbane,1970-01-01 05:04:31.000,1970-01-01 05:04:31.000,Variant 12,12,Simulated process instance,,3669,complete,,B insufficient information
1307,incoming claim,customer,1970-01-01 03:49:04.000,1970-01-01 03:49:04.000,Variant 11,11,Simulated process instance,Sydney,,complete,,
1307,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:49:04.000,1970-01-01 03:49:13.000,Variant 11,11,Simulated process instance,,,complete,Sydney,
1307,S register claim,Call Centre Agent Sydney,1970-01-01 03:49:13.000,1970-01-01 03:51:23.000,Variant 11,11,Simulated process instance,,,complete,,
1307,determine likelihood of claim,Claims handler,1970-01-01 12:03:49.000,1970-01-01 12:03:55.000,Variant 11,11,Simulated process instance,,,complete,,
1307,assess claim,Claims handler,1970-01-01 12:03:55.000,1970-01-01 12:44:28.000,Variant 11,11,Simulated process instance,,,complete,,
1307,end,Claims handler,1970-01-01 12:44:28.000,1970-01-01 12:44:28.000,Variant 11,11,Simulated process instance,,32124,complete,,rejected
1308,incoming claim,customer,1970-01-01 04:03:27.000,1970-01-01 04:03:27.000,Variant 1,1,Simulated process instance,Brisbane,,complete,,
1308,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 04:51:16.000,1970-01-01 04:51:23.000,Variant 1,1,Simulated process instance,,,complete,Brisbane,
1308,B register claim,Call Centre Agent Brisbane,1970-01-01 04:51:23.000,1970-01-01 04:53:04.000,Variant 1,1,Simulated process instance,,,complete,,
1308,determine likelihood of claim,Claims handler,1970-01-01 11:39:57.000,1970-01-01 11:40:26.000,Variant 1,1,Simulated process instance,,,complete,,
1308,assess claim,Claims handler,1970-01-01 11:40:26.000,1970-01-01 12:04:49.000,Variant 1,1,Simulated process instance,,,complete,,
1308,advise claimant on reimbursement,Claims handler,1970-01-01 12:04:49.000,1970-01-01 12:06:23.000,Variant 1,1,Simulated process instance,,,complete,,
1308,initiate payment,Claims handler,1970-01-01 12:06:23.000,1970-01-01 12:08:02.000,Variant 1,1,Simulated process instance,,,complete,,
1308,close claim,Claims handler,1970-01-01 12:08:02.000,1970-01-01 12:09:32.000,Variant 1,1,Simulated process instance,,,complete,,
1308,end,Claims handler,1970-01-01 12:09:32.000,1970-01-01 12:09:32.000,Variant 1,1,Simulated process instance,,29165,complete,,processed
1309,incoming claim,customer,1970-01-01 03:49:06.000,1970-01-01 03:49:06.000,Variant 2,2,Simulated process instance,Sydney,,complete,,
1309,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:53:06.000,1970-01-01 03:53:28.000,Variant 2,2,Simulated process instance,,,complete,Sydney,
1309,S register claim,Call Centre Agent Sydney,1970-01-01 03:53:28.000,1970-01-01 04:01:43.000,Variant 2,2,Simulated process instance,,,complete,,
